item_type,title,creators,first_name,last_name,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
book,"A Igreja dos Tempos Clássicos (I)",Daniel-Rops,Daniel-Rops,Daniel-Rops,9788574650302,8574650307,"Volume VI",,,"História da Igreja",,,,463,,,,,,,,,,,,,2018-07-21,1
book,"A Igreja dos Tempos Clássicos (II)",Daniel-Rops,Daniel-Rops,Daniel-Rops,9788574650463,8574650463,"Volume VII",,2001-01-01,"História da Igreja",,,,,,,,,,,,,,,,,2018-07-21,1
book,"A Igreja das Revoluções (I)",Daniel-Rops,Daniel-Rops,Daniel-Rops,9788574650616,8574650617,"Volume VIII",Quadrante,2003-01-01,"História da Igreja",,,,,,,,,,,,,,,,,2018-07-21,1
book,"A Igreja das Revoluções (II)",Daniel-Rops,Daniel-Rops,Daniel-Rops,9788574651064,8574651060,"Volume IX",,,"História da Igreja",,,,768,,,,,,,,,,,,,2018-07-21,1
book,"A Igreja das Revoluções (III)",Daniel-Rops,Daniel-Rops,Daniel-Rops,9788574651262,8574651265,"Volume X",,,"História da Igreja",,,,629,,,,,,,,,,,,,2018-07-21,1
book,"A Igreja da Renascença e da Reforma (I)",Daniel-Rops,Daniel-Rops,Daniel-Rops,9788574650067,8574650064,"Volume IV",,,"História da Igreja",,,,,,,,,,,,,,,,,2018-07-21,1
book,"A Igreja dos Tempos Bárbaros",Daniel-Rops,Daniel-Rops,Daniel-Rops,9788574650043,8574650048,"Volume II",,,"História da Igreja",,,,648,,,,,,,,,,,,,2018-07-21,1
book,"Jesus no seu tempo",Daniel-Rops,Daniel-Rops,Daniel-Rops,,,,"Tavares Martins",1950-01-01,,categoria.história,,,694,,,,,,,,,,,,,2018-07-21,1
book,"A Vida quotidiana na Palestina nos tempos de Jesus",Daniel-Rops,Daniel-Rops,Daniel-Rops,,,,"Livros do Brasil",,,,,,530,,,,,,,,,,,,,2018-07-21,1
book,"Não Tenho Fé Suficiente para Ser Ateu","Norman Geisler, Frank Turek",Norman,Geisler,9788573679281,857367928X,"Ideias com o objetivo de destruir a fe crista sempre bombardeiam os alunos do ensino medio e das universidades. Este livro serve como um antidoto excepcionalmente bom para refutar tais premissas falsas. Ele traz informacoes consistentes para combater os ataques violentos das ideologias seculares que afirmam que a ciencia, a filosofia e os estudos biblicos sao inimigos da fe crista. Antes de tocar a questao da verdade do cristianismo, essa obra aborda a questao da propria verdade, provando a existencia da verdade absoluta. Os autores desmontam as afirmacoes do relativismo moral e da pos-modernidade, resultando em uma valiosa contribuicao aos escritos contemporaneos da apologetica crista. Geisler e Turek prepararam uma grande matriz de perguntas dificeis e responderam a todas com habilidade. Uma defesa logica, racional e intelectual da fe crista.",Vida,2006-01-01,,,,,424,,,,,,,,,," Completed"," "," ",2018-07-21,1
book,"A Linguagem de Deus","Francis S. Collins",Francis,Collins,9788573125290,8573125292,"A linguagem de Deus é um livro que vem esclarecer o dilema existente entre a fé em Deus e a fé na ciência. O brilhante cientista americano Francis Collins, com suas embasadas evidências, expõe que a religião e os conhecimentos científicos não são incompatíveis, mas sim complementares. De um lado, a ciência investiga o que há de natural, já a religião dá respostas a diversas questões pertencentes a outra esfera, as quais nenhuma teoria da evolução pode explicar. Nesta obra, o autor nos conta como deixou de ser ateu para se tornar cristão e narra também as dificuldades que enfrentou no meio acadêmico ao confessar sua crença. Ao perceber quão limitada é a visão dos cientistas ateus com relação às mais profundas questões humanas, como Por que estamos aqui? ou Qual o sentido da vida? , o doutor Collins apresenta evidências de que a ciência e a religiosidade devem caminhar juntas em prol da humanidade. A linguagem de Deus, um livro instigante e esclarecedor, trata da relação entre a ciência e a religião com sensatez e reverência. O renomado cientista mescla fundamentos técnicos e sua reflexão pessoal sobre o assunto. Com este livro, você verá que é plenamente possível haver reconciliação e harmonia entre Deus e a ciência.[...]","Editora Gente",2007-01-01,,,,,288,,,,,,,,,,,,,2018-07-21,1
book,"Poder Global e Religião Universal","Juan Claudio Sanahuja",Juan,Sanahuja,9788563160249,8563160249,"O livro se propõe a trazer informações que o autor considera fundamentais sobre o projeto totalitário de governo mundial que 'canta como sereia' à elite do ocidente. Essas informações são expostas de forma ordenada e visa acrescentar uma peculiaridade aos estudos da matéria - o enfoque da 'espiritualidade'. O livro foca nos estratagemas para a criação de uma nova religião universal - o desenvolvimento de novos 'paradigmas éticos' e 'paradigmas religiosos' em uma operação multilateral de imposição de definições sempre mutáveis de 'direitos humanos', 'desenvolvimento sustentável' e outras palavras cuja fonte irradiadora próxima o autor localiza nas grandes conferências internacionais da década de 1990, inspiradas no Relatório Kissinger (1974).",,,,,,,205,,,,,,,,,,,,,2018-07-21,1
book,"Universo numa Casca de Noz, O","Stephen Hawking",Stephen,Hawking,9788535402315,8535402314,,Mandarim,,,,,,,,,,,,,,,," Completed"," "," ",2018-07-21,1
book,"Tecido do Cosmo, O","Brian Greene",Brian,Greene,9788535907599,8535907599,"Brian Greene é um dos mais consagrados estudiosos da formação, evolução, estrutura e destino do cosmo. Em  O tecido do cosmo  , após familiarizar os leitores com os conceitos básicos sobre a estrutura e a evolução do universo, o jovem professor da Universidade Columbia descreve os últimos desenvolvimentos da cosmologia e as teorias mais avançadas sobre o assunto.   Em linguagem clara e didática, sem recorrer a equações e fórmulas complicadas, o autor centraliza a sua análise na teoria das supercordas, na qual hoje se concentram as melhores esperanças de que cheguemos, ainda no transcurso de nossas vidas, a um entendimento verdadeiramente profundo da natureza dos componentes básicos do universo e de sua relação com o espaço e o tempo.   Em 2001, a Companhia das Letras publicou o seu primeiro livro,  O universo elegante  , que foi indicado ao prêmio Pulitzer e tornou-se um clássico da cosmologia moderna.     ""Brian Greene é o novo Stephen Hawking."" -  The Times      ""A melhor explicação sobre os fundamentos do universo."" -  Science      ""Greene nos leva aos limites do espaço e do tempo."" -  The Guardian ","Companhia das Letras",2005-01-01,,,,,,,,,,,,,,," Completed"," "," ",2018-07-21,1
book,"Universo Elegante, O","Brian Greene",Brian,Greene,9788535900989,8535900985,"No interior mais fundo da matéria, vibram cordas como as de um instrumento musical. Tudo o que existe e acontece no mundo, no universo, surge das vibrações dessas entidades centenas de bilhões e bilhões de vezes menores do que o núcleo de um átomo.Hoje, no mundo inteiro, físicos e matemáticos trabalham febrilmente com a idéia de ""cordas"". Ela pode levar à chamada ""teoria do campo unificado"" com que Einstein sonhava. Pode ser a chave para compatibilizar os dois pilares antagônicos da física moderna: a relatividade geral - as ""leis do grande"" - e a mecânica quântica - as ""leis do pequeno"". A promessa dessa teoria revolucionária é justamente esta: explicar por um mesmo princípio a enormidade dos espaços siderais e as ínfimas proporções do microcosmo.Desde que Stephen Hawking publicou a sua  Breve história do tempo  , nenhum cientista havia agitado tanto o cenário editorial da divulgação científica como Brian Greene, um físico jovem e brilhante que magnetiza seus alunos na Columbia University. Com um uso criativo de metáforas e analogias, traduzindo o pensamento físico-matemático para o plano da lógica visual, Greene monta o passo-a-passo da teoria das supercordas e mostra por que ela abriu para a ciência a perspectiva de alcançar uma compreensão final sobre a estrutura e o funcionamento do universo.[...]","COMPANHIA DAS LETRAS",2001-01-01,,,,,,,,,,,,,,," Completed"," "," ",2018-07-21,1
book,"Mero Cristianismo","C. S. Lewis",C.,Lewis,,,,Quadrante,1997-01-01,,,,,220,,,,,,,,,," Completed"," "," ",2018-07-21,1
book,"Livro dos Códigos, O","Simon Singh",Simon,Singh,9788501055989,8501055980,"Autor do bestseller 'O último teorema de Fermat', Simon Singh apresenta a história da arte de escrever segredos desde o Antigo Egito. Narra, também, a luta entre criadores e decifradores de códigos, começando quinhentos anos antes de Cristo e chegando até hoje, quando a criptografia é usada na Internet e em operações bancárias.","Editora Record",,,,,,448,,,,,,,,,,,,,2018-07-21,1
book,"A Música dos Números Primos","Marcus du Sautoy",Marcus,Sautoy,9788537800379,8537800376,"Numa narrativa rica e abrangente, 'A musica dos numeros primos' conta a historia de um dos maiores problemas da matematica, que culminou, em meados do seculo XIX, com uma hipotese do alemao Bernhard Riemann - era possivel haver harmonia entre os numeros primos, semelhante a uma harmonia musical. A partir de entao, as mentes mais ambiciosas da matematica embarcaram nessa procura que parece nao ter fim.","Ed Zahar",2007-01-01,,,,,,,,,,,,,,," Completed"," "," ",2018-07-21,1
book,"Eu Não Sou Cachorro Não","Paulo Cesar de Araújo",Paulo,Araújo,9788501063441,8501063444,"Artistas considerados bregas - como Odair José e Waldik Soriano - sempre apareceram no topo da lista de mais vendidos. Veiculados nas rádios, freqüentavam os programas de auditório, mas não receberam o devido respeito e espaço em livros e teses, pois freqüentemente eram associados à ditadura militar. Em Eu Não Sou Cachorro, Não, o historiador Paulo César de Araújo preenche essa lacuna na historiografia da música popular brasileira e mostra como as figuras mais demonizadas por aderirem à cultura oficial durante os anos de chumbo, na verdade, foram tão ou mais perseguidas pelo regime quanto os artistas de esquerda. ""A produção musical brega (ou cafona) faz parte da realidade cultural brasileira, tanto quanto o tropicalismo e a bossa nova e merece ser analisada"", argumenta o autor. Eu Não Sou Cachorro, Não aborda três aspectos do papel de resistência desempenhado por esses artistas. Em primeiro lugar, Paulo César de Araújo analisa como muitas das letras trazem a denúncia ao autoritarismo e à segregação social. A música O divórcio, de Luiz Ayrão, por exemplo, - que, a princípio, se chamava Treze anos - pode ser lida tanto como um desabafo de um homem infeliz quanto como um basta ao regime militar. O autor compara a produção musical dentro do contexto histórico, dando especial atenção ao AI5. Paulo lembra, também, que a maioria desses cantores vivenciou o trabalho infantil: Nelson Ned e Agnaldo Timóteo foram engraxates. Paulo Sérgio, alfaiate. O livro traz, ainda, diversas curiosidades do universo musical cafona. São histórias que só agora chegam a público.[...]","RECORD - GRUPO RECORD",2002-01-01,,,,,,,,,,,,,,," Completed"," "," ",2018-07-21,1
book,1822,"Laurentino Gomes",Laurentino,Gomes,9788520924099,8520924093,"Esta obra apresenta 22 capítulos intercalados por ilustrações de fatos e personagens da época da independência. Resultado de três anos de pesquisas, a obra cobre um período de quatorze anos, entre 1821, data do retorno da corte portuguesa de D. João VI a Lisboa, e 1834, ano da morte do imperador D. Pedro I. O livro procura explicar como o Brasil conseguiu manter a integridade do seu território e se firmar como nação independente em 1822.",PLANETA,2010-01-01,,categoria.história,,,352,,,,,,,,,,,,,2018-07-21,1
book,1808,"Laurentino Gomes",Laurentino,Gomes,9788576653202,8576653206,"A fuga da família real portuguesa para o Rio de Janeiro ocorreu num dos momentos mais apaixonantes e revolucionários do Brasil, de Portugal e do mundo. Guerras napoleônicas, revoluções republicanas, escravidão formaram o caldo no qual se deu a mudança da corte portuguesa e sua instalação no Brasil. O propósito deste maravilhoso livro, resultado de dez anos de investigação jornalística, é resgatar e contar de forma acessível a história da corte lusitana no Brasil e tentar devolver seus protagonistas à dimensão mais correta possível dos papéis que desempenharam duzentos anos atrás. Escrita por um dos mais influentes jornalistas da atualidade, ""1808"" é o relato real e definitivo sobre um dos principais momentos da história brasileira","Planeta do brasil",,,categoria.história,,,414,,,,,,,,,,,,,2018-07-21,1
book,"João Paulo II - A Biografia","Andrea Riccardi",Andrea,Riccardi,9788534925952,853492595X,"João Paulo II - A biografia, de Andrea Riccardi, professor catedrático reconhecido internacionalmente pela sua dedicação à causa da paz - sobretudo pelo papel de mediador nas conversações para a resolução do conflito de Moçambique - , é uma das mais completas obras sobre o pontífice, pois foi escrita com embasamento científico e conta com o testemunho do autor, que conheceu de perto o Santo Padre. Riccardi inicia o texto falando sobre um fato que causou estranheza e certa desconfiança no mundo inteiro quando o então cardeal de Cracóvia foi eleito sumo pontífice: a nacionalidade polonesa. O primeiro chefe supremo da Igreja católica não italiano desde 1523. Karol Wojtyla é uma personagem a descobrir. Hoje, depois de ter sido papa durante vinte e sete anos, e de a sua imagem ter sido tão familiar a mais de uma geração, esta afirmação parece inverossímil. Então, Wojtyla era um homem quase desconhecido. No entanto, quem já o tivesse encontrado ficaria impressionado com a sua humanidade original, afirma o autor. Dividido em 13 capítulos, o livro trata de diversos aspectos relacionados a João Paulo II, como sua personalidade e história, a importância de cada uma das inúmeras pessoas com quem se relacionou, a situação da política e da economia mundial ao longo do seu papado, as especulações seria ele conservador ou progressista, entre outros. No capítulo O atentado e o martírio o autor relembra o dia 13 de maio de 1981, quando, na praça de São Pedro, durante uma audiência geral, o turco Mehmet Ali Agca disparou contra Karol Wojtyla. Riccardi narra, com riqueza de detalhes, os impactos desse ato ofensivo para a saúde do pontífice, bem como as investigações do caso, a visita do Santo Padre ao agressor na cadeia e o seu perdão. Em 2000, o presidente italiano Carlo Azeglio Ciampi comutou a pena do criminoso turco, depois de o papa ter pedido a sua libertação. O próprio tinha recebido por diversas vezes a mãe e os familiares do agressor. Segundo o juiz instrutor Priore, que[...]",Paulus,2010-01-01,,categoria.biografia,,,,,,,,,,,,,,,,2018-07-21,1
book,"Por Que Virei à Direita","João Pereira Coutinho, Luiz Felipe Pondé, Denis Rosenfield",João,Coutinho,9788565339056,856533905X,"Em Por que virei a direita, tres intelectuais explicam os motivos de sua adesao ao pensamento conservador. Articulistas polemicos da imprensa, o jornalista Joao Pereira Coutinho, o filosofo Luiz Felipe Ponde e o analista politico Denis Rosenfield expoem em detalhes as razoes que os levaram a recusar os principios politicos da esquerda. Seus textos sao marcados pela liberdade intelectual e coragem de arrancar o debate politico da frouxidao em que esta imerso.Coutinho discute os riscos das utopias propagadas pelas esquerdas: Nao e funcao de um governo conduzir uma comunidade rumo a um fim de perfeicao. Nao apenas porque os homens sao incapazes de o atingir, mas porque esse fim e, conceitualmente, inatingivel.Para Ponde, o pensamento progressista tem uma falha essencial: ignora aquilo que e proprio ao ser humano: A esquerda e abstrata e mau-carater porque nega a realidade historica humana a fim de construir seu dominio sobre o mundo.Rosenfield analisa a te-leologiada esquerda, que ve o Estado como encarnacao maxima da moral. Faz ainda dura critica a democracia participativa implementada pelo PT, para ele uma armadilha autoritaria e liberticida.","Tres Estrelas",2012-01-01,,,,,112,,,,,,,,,," Completed"," "," ",2018-07-21,1
book,"Que É a Evolução, O","Ernst Mayr",Ernst,Mayr,9788532523808,8532523803,"Lançado em 2001 nos EUA, O que é a Evolução consolidou-se imediatamente como uma das obras de referência do conceito mais importante da biologia. Escrito pelo alemão Ernst Mayr, o maior evolucionista do século 20, o livro é destinado a leigos e especialistas interessados em um dos temas mais profundos, abrangentes e fascinantes da ciência desde o século 19, com Charles Darwin e a Evolução das espécies (1859).Com ênfase especial nas explicações dos fenômenos e processos evolutivos, o darwinista Ernst Mayr conduz os seus leitores a uma viagem no tempo para elucidar o que não pode ser contestado: a evolução é um fato. Muito mais do que apenas uma ideia, uma teoria ou um conceito, a evolução é o nome de um processo que ocorre na natureza e sua existência é demonstrada por inúmeras evidências que ninguém foi capaz de refutar. Representante da geração de biólogos que formulou a Moderna Síntese Evolucionista, teoria que reúne a seleção natural de Darwin e Alfred Russel Wallace com a genética e a ecologia, Mayr confronta as teses criacionistas com argumentos que provam, didaticamente, que o mundo de seres vivos evoluiu de maneira gradual, por meio de processos naturais, a partir dos organismos mais simples para os mais complexos. Avançando sobre as teorias darwinistas, Mayr decifra, com habilidade, os intrigantes enigmas do evolucionismo contemporâneo. A história da humanidade merece um capítulo à parte na obra-prima de Mayr. Trazendo à tona novas ideias, como uma teoria para a origem dos comportamentos altruístas, o mais fiel discípulo de Darwin apresenta com muita propriedade a evolução dos humanos e seus precursores, que surgiram como apenas mais um grupo de macacos. Com o senso crítico que lhe é peculiar, Ernst Mayr adverte que a espécie humana foi bem-sucedida, embora ainda não tenha completado a transição da postura quadrúpede para a bípede em todas as suas estruturas. Idade Mínima Recomendada: 18 Anos",Rocco,2009-01-01,,,,,,,,,,,,,,," Completed"," "," ",2018-07-21,1
book,"Variedades da Experiência Científica","Carl Sagan",Carl,Sagan,9788535911329,8535911324,"Mais de vinte anos antes do atual movimento ateísta, o astrofísico Carl Sagan questionava a visão tradicional de Deus num tom bem-humorado, de sólidas bases científicas, nas Palestras Gifford, promovidas pela Universidade de Glasgow em 1985 para discutir a ""teologia natural"". A relevância do tema na atualidade, marcada pelo extremismo religioso de todos os matizes, fez com que sua viúva e colaboradora Ann Druyan recuperasse as transcrições perdidas das conferências e as transformasse no livro  Variedades da experiência científica: uma visão pessoal da busca por Deus  .   Como grande divulgador da ciência, Sagan tinha o dom de falar simples, mesmo se estivesse explicando mecânica quântica. Nas palestras, ressalta a predisposição do ser humano para acreditar nas coisas e relata equívocos históricos como a descrição dos enormes canais de Marte, no início do século XX.   Mesmo refutando a visão de Deus como um ""homem grande de barbas brancas e compridas sentado num trono no céu e controlando o vôo de cada andorinha"", o astrônomo não descarta a existência de alguma forma de inteligência superior, e abre uma detalhada discussão sobre a inteligência extraterrestre.   Ao contrário dos líderes do movimento ateísta, Sagan não menospreza toda e qualquer forma de religião. Para ele, as religiões podem desempenhar o útil papel de orientar o comportamento humano. O que critica é o fato de elas fazerem afirmações sobre ciência sem usar o método científico do ceticismo e da autocorreção.   Segundo sua viúva, Ann Druyan, organizar a edição das palestras ofereceu-lhe a ""maravilhosa impressão de que havíamos de alguma maneira sido transportados de volta para as duas sublimes décadas em que pensávamos e escrevíamos juntos"".  Variedades da experiência científica  estende ao leitor a oportunidade de voltar a aprender com Sagan, um homem que foi, em sua própria descrição, um cidadão do cosmos.     ""Eis aqui uma amostra sig[...]","Companhia das Letras",2008-01-01,,,,,,,,,,,,,,," Completed"," "," ",2018-07-21,1
